ID,TransactionDate,CustomerName,Amount,Status,Region
TXN-174852,2024-12-14,Charlie Davis,322.57,Pending,South
TXN-091084,2024-12-24,John Doe,209.08,Cancelled,North
TXN-115571,2024-12-25,Charlie Davis,285.26,Cancelled,North
TXN-051181,2024-12-27,Charlie Davis,222.76,Completed,North
TXN-008749,2024-12-02,Elena Rodriguez,337.78,Cancelled,North
TXN-017796,2024-12-18,Bob Johnson,450.19,Pending,North
TXN-047249,2024-12-17,Charlie Davis,219.93,Cancelled,East
TXN-024887,2024-12-01,Elena Rodriguez,205.43,Completed,North
TXN-092650,2024-12-22,Bob Johnson,62.09,Cancelled,South
TXN-185656,2024-12-14,Sam Wilson,287.76,Completed,West
TXN-050325,2024-12-29,Alice Brown,23.8,Cancelled,West
TXN-159762,2024-12-24,Jane Smith,235.52,Pending,North
TXN-128383,2024-12-05,Alice Brown,79.93,Completed,North
TXN-125589,2024-12-28,John Doe,133.17,Cancelled,North
TXN-189203,2024-12-23,Elena Rodriguez,37.87,Cancelled,West
TXN-146703,2024-12-01,Charlie Davis,128.84,Completed,South
TXN-033475,2024-12-30,Charlie Davis,203.25,Cancelled,South
TXN-105473,2024-12-23,John Doe,415.46,Pending,North
TXN-104006,2024-12-05,Sam Wilson,196.27,Pending,North
TXN-201574,2024-12-27,Alice Brown,115.8,Pending,North
TXN-138214,2024-12-04,Sam Wilson,366.67,Cancelled,West
TXN-001608,2024-12-18,Charlie Davis,166.39,Pending,West
TXN-058807,2024-12-19,John Doe,106.15,Completed,East
TXN-181346,2024-12-09,Charlie Davis,75.94,Cancelled,East
TXN-039137,2024-12-25,Bob Johnson,324.52,Cancelled,North
TXN-204596,2024-12-19,Bob Johnson,444.99,Completed,South
TXN-144951,2024-12-05,John Doe,393.55,Completed,East
TXN-196421,2024-12-06,Bob Johnson,21.09,Pending,South
TXN-156524,2024-12-10,Sam Wilson,353.58,Cancelled,South
TXN-121749,2024-12-12,John Doe,221.51,Cancelled,South
TXN-128029,2024-12-28,Bob Johnson,26.17,Cancelled,East
TXN-044493,2024-12-03,Charlie Davis,292.74,Cancelled,North
TXN-111220,2024-12-19,Sam Wilson,289.56,Pending,East
TXN-081285,2024-12-24,Sam Wilson,152.93,Cancelled,North
TXN-020121,2024-12-13,Elena Rodriguez,492.37,Pending,West
TXN-207036,2024-12-11,Elena Rodriguez,52.64,Cancelled,South
TXN-063825,2024-12-10,Elena Rodriguez,53.28,Cancelled,East
TXN-043239,2024-12-06,Elena Rodriguez,271.08,Pending,South
TXN-056757,2024-12-17,Elena Rodriguez,21.99,Cancelled,West
TXN-015798,2024-12-12,Alice Brown,467.46,Completed,East
TXN-073173,2024-12-14,Charlie Davis,286.73,Completed,West
TXN-068883,2024-12-18,John Doe,232.95,Pending,East
TXN-032062,2024-12-01,Elena Rodriguez,157.43,Pending,East
TXN-161097,2024-12-30,Bob Johnson,255.79,Cancelled,North
TXN-082733,2024-12-31,John Doe,383.73,Completed,South
TXN-060883,2024-12-25,Bob Johnson,323.17,Completed,West
TXN-168309,2024-12-10,Charlie Davis,247.68,Cancelled,West
TXN-204709,2024-12-05,Elena Rodriguez,36.58,Pending,North
TXN-072013,2024-12-06,Jane Smith,88.46,Pending,South
TXN-148569,2024-12-21,Bob Johnson,401.85,Cancelled,East
TXN-067594,2024-12-15,Elena Rodriguez,98.95,Cancelled,South
TXN-097989,2024-12-08,Charlie Davis,282.67,Cancelled,South
TXN-188924,2024-12-04,Elena Rodriguez,98.49,Cancelled,West
TXN-006128,2024-12-20,Elena Rodriguez,29.09,Pending,West
TXN-004483,2024-12-20,John Doe,419.8,Pending,West
TXN-112118,2024-12-31,Sam Wilson,408.42,Cancelled,East
TXN-012315,2024-12-27,Alice Brown,72.23,Cancelled,West
TXN-102292,2024-12-05,Elena Rodriguez,216.33,Pending,West
TXN-022390,2024-12-20,John Doe,35.21,Cancelled,West
TXN-124973,2024-12-07,Alice Brown,120.54,Cancelled,East
TXN-018904,2024-12-13,Charlie Davis,152.36,Cancelled,East
TXN-166955,2024-12-12,Alice Brown,114.92,Pending,East
TXN-195231,2024-12-24,Charlie Davis,116.91,Pending,South
TXN-130404,2024-12-22,Alice Brown,434.29,Pending,North
TXN-199534,2024-12-07,Jane Smith,49.42,Cancelled,North
TXN-087056,2024-12-15,Jane Smith,405.98,Completed,East
TXN-120652,2024-12-11,Charlie Davis,38.43,Pending,South
TXN-209442,2024-12-04,Jane Smith,272.73,Cancelled,South
TXN-099375,2024-12-11,Charlie Davis,209.82,Pending,East
TXN-105894,2024-12-25,John Doe,43.75,Cancelled,West
TXN-091627,2024-12-16,Jane Smith,81.85,Cancelled,South
TXN-189762,2024-12-18,John Doe,397.55,Completed,East
TXN-075798,2024-12-01,Alice Brown,45.58,Cancelled,North
TXN-011090,2024-12-04,Alice Brown,260.41,Completed,North
TXN-145403,2024-12-24,Bob Johnson,483.94,Cancelled,West
TXN-075103,2024-12-10,Bob Johnson,338.35,Cancelled,East
TXN-158609,2024-12-02,Alice Brown,473.01,Cancelled,South
TXN-082986,2024-12-18,Bob Johnson,166.35,Completed,North
TXN-119149,2024-12-02,John Doe,157.01,Cancelled,West
TXN-193641,2024-12-03,Bob Johnson,460.75,Cancelled,East
TXN-110629,2024-12-14,Jane Smith,260.29,Cancelled,North
TXN-029598,2024-12-30,Jane Smith,14.02,Pending,West
TXN-105005,2024-12-16,Bob Johnson,365.28,Pending,West
TXN-207882,2024-12-29,Alice Brown,478.04,Cancelled,West
TXN-157657,2024-12-25,Jane Smith,158.84,Cancelled,West
TXN-122550,2024-12-02,Sam Wilson,344.98,Pending,South
TXN-063402,2024-12-15,Elena Rodriguez,144.47,Completed,South
TXN-198475,2024-12-06,John Doe,18.29,Completed,East
TXN-146163,2024-12-28,Jane Smith,295.75,Completed,West
TXN-135308,2024-12-24,John Doe,118.01,Completed,North
TXN-036834,2024-12-22,Alice Brown,475.38,Completed,East
TXN-056076,2024-12-06,John Doe,229.25,Pending,South
TXN-026421,2024-12-18,Bob Johnson,319.62,Completed,East
TXN-054882,2024-12-13,Alice Brown,42.96,Completed,West
TXN-110327,2024-12-30,John Doe,27.67,Completed,East
TXN-120393,2024-12-26,Sam Wilson,199.39,Completed,South
TXN-088732,2024-12-04,Sam Wilson,42.4,Cancelled,West
TXN-077202,2024-12-27,Elena Rodriguez,407.34,Completed,West
TXN-035753,2024-12-10,Elena Rodriguez,23.11,Cancelled,North
TXN-134808,2024-12-23,Jane Smith,51.25,Completed,North
TXN-135222,2024-12-26,Charlie Davis,412.15,Pending,North
TXN-148630,2024-12-25,Bob Johnson,157.62,Completed,North
TXN-110421,2024-12-17,Jane Smith,392.57,Pending,South
TXN-104307,2024-12-16,Sam Wilson,241.65,Completed,South
TXN-160610,2024-12-04,Charlie Davis,59.05,Cancelled,West
TXN-198385,2024-12-05,Elena Rodriguez,376.66,Cancelled,West
TXN-099584,2024-12-10,Jane Smith,384.56,Pending,North
TXN-101853,2024-12-01,John Doe,182.38,Cancelled,West
TXN-022532,2024-12-12,Alice Brown,474.88,Completed,West
TXN-134992,2024-12-16,John Doe,444.78,Pending,West
TXN-140854,2024-12-04,Jane Smith,396.63,Cancelled,South
TXN-146992,2024-12-05,Jane Smith,394.72,Completed,South
TXN-143526,2024-12-17,Bob Johnson,144.22,Pending,West
TXN-064425,2024-12-09,Sam Wilson,81.14,Cancelled,North
TXN-111917,2024-12-24,Elena Rodriguez,211.68,Completed,South
TXN-026593,2024-12-20,Alice Brown,285.37,Pending,South
TXN-010210,2024-12-16,Charlie Davis,276.61,Cancelled,North
TXN-120127,2024-12-05,John Doe,276.94,Completed,West
TXN-055606,2024-12-06,Sam Wilson,247.03,Pending,East
TXN-042047,2024-12-06,Alice Brown,29.86,Completed,East
TXN-075422,2024-12-05,Elena Rodriguez,28.65,Cancelled,North
TXN-158977,2024-12-02,Elena Rodriguez,423.79,Cancelled,East
TXN-181530,2024-12-26,Alice Brown,140.41,Pending,East
TXN-139340,2024-12-14,John Doe,339.2,Cancelled,North
TXN-113709,2024-12-25,Charlie Davis,210.14,Cancelled,East
TXN-155512,2024-12-28,Alice Brown,275.85,Cancelled,North
TXN-150866,2024-12-11,Sam Wilson,15.46,Pending,East
TXN-085465,2024-12-13,Jane Smith,231.64,Completed,East
TXN-022870,2024-12-15,John Doe,343.72,Completed,South
TXN-113558,2024-12-08,Sam Wilson,432.92,Completed,West
TXN-137707,2024-12-19,Jane Smith,393.76,Pending,North
TXN-101463,2024-12-07,Bob Johnson,32.68,Pending,North
TXN-110239,2024-12-10,Alice Brown,85.28,Completed,East
TXN-189079,2024-12-31,John Doe,259.93,Completed,North
TXN-040857,2024-12-01,Alice Brown,306.9,Cancelled,East
TXN-065123,2024-12-27,Alice Brown,28.79,Cancelled,East
TXN-143615,2024-12-30,John Doe,283.66,Completed,South
TXN-130658,2024-12-30,Jane Smith,63.71,Completed,North
TXN-166660,2024-12-21,Bob Johnson,115.44,Completed,South
TXN-187704,2024-12-27,John Doe,121.7,Cancelled,East
TXN-053951,2024-12-02,Elena Rodriguez,443.94,Pending,West
TXN-118427,2024-12-23,Elena Rodriguez,295.5,Completed,East
TXN-144752,2024-12-19,Charlie Davis,276.56,Pending,North
TXN-180148,2024-12-30,Alice Brown,25.62,Completed,West
TXN-115125,2024-12-13,Charlie Davis,275.1,Completed,North
TXN-002178,2024-12-29,Bob Johnson,467.23,Cancelled,North
TXN-193380,2024-12-06,Bob Johnson,30.48,Pending,North
TXN-148713,2024-12-21,Elena Rodriguez,211.27,Cancelled,North
TXN-043784,2024-12-28,Sam Wilson,317.65,Pending,West
TXN-079380,2024-12-25,John Doe,89.37,Cancelled,South
TXN-105102,2024-12-09,John Doe,407.78,Completed,East
TXN-169967,2024-12-20,Sam Wilson,94.2,Completed,North
TXN-072580,2024-12-20,Jane Smith,283.24,Completed,South
TXN-175948,2024-12-12,Charlie Davis,434.16,Completed,South
TXN-114185,2024-12-26,John Doe,195.47,Pending,West
TXN-086748,2024-12-10,John Doe,209.6,Completed,South
TXN-117819,2024-12-29,Bob Johnson,360.54,Cancelled,South
TXN-028152,2024-12-12,Sam Wilson,388.15,Pending,West
TXN-148602,2024-12-19,Alice Brown,444.45,Cancelled,North
TXN-088784,2024-12-18,Jane Smith,206.69,Pending,South
TXN-134534,2024-12-26,Charlie Davis,139.88,Pending,West
TXN-137252,2024-12-13,Elena Rodriguez,248.86,Completed,South
TXN-133932,2024-12-30,Bob Johnson,329.05,Completed,South
TXN-085516,2024-12-17,Bob Johnson,466.16,Cancelled,East
TXN-106627,2024-12-24,Bob Johnson,153.22,Pending,West
TXN-098516,2024-12-22,Alice Brown,253.05,Pending,North
TXN-039400,2024-12-09,Alice Brown,176.8,Pending,South
TXN-084295,2024-12-02,Jane Smith,65.97,Pending,East
TXN-163977,2024-12-08,Sam Wilson,197.58,Completed,North
TXN-193778,2024-12-27,Alice Brown,294.99,Cancelled,West
TXN-176080,2024-12-16,John Doe,142.91,Completed,North
TXN-148403,2024-12-02,John Doe,156.91,Completed,West
TXN-177651,2024-12-30,Elena Rodriguez,354.24,Cancelled,West
TXN-169165,2024-12-27,Charlie Davis,52.47,Completed,West
TXN-049930,2024-12-30,Elena Rodriguez,163.28,Pending,East
TXN-186853,2024-12-30,Jane Smith,79.79,Pending,South
TXN-199276,2024-12-06,John Doe,150.21,Pending,West
TXN-004390,2024-12-27,John Doe,397.69,Pending,East
TXN-091812,2024-12-06,Sam Wilson,31.03,Cancelled,South
TXN-073858,2024-12-02,Sam Wilson,499.33,Cancelled,East
TXN-160659,2024-12-28,Sam Wilson,284.49,Completed,South
TXN-109052,2024-12-14,Jane Smith,469.24,Pending,West
TXN-189245,2024-12-17,Sam Wilson,447.22,Completed,North
TXN-175977,2024-12-22,Bob Johnson,293.53,Cancelled,North
TXN-016776,2024-12-18,John Doe,299.22,Completed,North
TXN-074707,2024-12-21,Alice Brown,85.83,Cancelled,West
TXN-038580,2024-12-20,Bob Johnson,146.95,Cancelled,East
TXN-082483,2024-12-20,Jane Smith,49.5,Completed,South
TXN-106430,2024-12-12,Sam Wilson,350.14,Completed,North
TXN-069556,2024-12-01,Bob Johnson,163.44,Pending,East
TXN-085938,2024-12-04,Jane Smith,359.92,Completed,West
TXN-182062,2024-12-26,Jane Smith,47.18,Completed,East
TXN-021127,2024-12-27,Charlie Davis,282.88,Completed,West
TXN-098398,2024-12-08,Alice Brown,327.43,Pending,South
TXN-147214,2024-12-29,Sam Wilson,350.06,Cancelled,South
TXN-046443,2024-12-02,Sam Wilson,431.5,Cancelled,East
TXN-093896,2024-12-16,Sam Wilson,489.33,Pending,East
TXN-166341,2024-12-24,Alice Brown,402.71,Pending,North
TXN-198682,2024-12-05,Charlie Davis,441.04,Completed,West
TXN-163024,2024-12-22,John Doe,161.77,Completed,East
TXN-031437,2024-12-17,John Doe,365.86,Completed,West
TXN-177464,2024-12-28,Jane Smith,437.85,Cancelled,West
TXN-099993,2024-12-06,Elena Rodriguez,256.18,Completed,East
TXN-011853,2024-12-09,Bob Johnson,251.46,Pending,East
TXN-015090,2024-12-12,Elena Rodriguez,447.05,Completed,North
TXN-019901,2024-12-06,John Doe,335.05,Completed,South
TXN-119493,2024-12-29,Charlie Davis,204.4,Pending,North
TXN-158260,2024-12-30,Alice Brown,61.35,Cancelled,South
TXN-064752,2024-12-03,Jane Smith,275.6,Pending,East
TXN-104658,2024-12-15,John Doe,195.94,Cancelled,East
TXN-004341,2024-12-09,Alice Brown,125.51,Pending,South
TXN-108304,2024-12-03,Bob Johnson,317.97,Completed,West
TXN-020890,2024-12-18,Charlie Davis,204.53,Completed,West
TXN-169950,2024-12-13,Charlie Davis,306.43,Pending,South
TXN-081762,2024-12-05,Charlie Davis,423.04,Completed,West
TXN-183649,2024-12-14,Jane Smith,258.13,Pending,South
TXN-087926,2024-12-30,Bob Johnson,295.81,Pending,West
TXN-008953,2024-12-02,Alice Brown,110.73,Pending,North
TXN-166684,2024-12-21,John Doe,381.48,Cancelled,East
TXN-167197,2024-12-10,Elena Rodriguez,187.85,Cancelled,North
TXN-159146,2024-12-18,Alice Brown,16.49,Cancelled,East
TXN-147861,2024-12-14,Bob Johnson,412.52,Pending,North
TXN-061875,2024-12-08,Jane Smith,205.42,Pending,South
TXN-092340,2024-12-11,Charlie Davis,197.52,Completed,West
TXN-184929,2024-12-05,Jane Smith,20.12,Completed,South
TXN-111799,2024-12-09,Elena Rodriguez,355.99,Cancelled,South
TXN-041792,2024-12-20,Jane Smith,429.43,Completed,South
TXN-194596,2024-12-09,Bob Johnson,135.86,Completed,West
TXN-179252,2024-12-27,Alice Brown,360.27,Completed,North
TXN-087979,2024-12-31,Alice Brown,294.76,Completed,East
TXN-175562,2024-12-30,Alice Brown,450.82,Completed,West
TXN-146366,2024-12-23,Bob Johnson,302.29,Pending,South
TXN-093529,2024-12-19,Alice Brown,441.04,Cancelled,East
TXN-054379,2024-12-07,John Doe,75.84,Cancelled,East
TXN-120808,2024-12-18,Alice Brown,463.76,Pending,South
TXN-065626,2024-12-31,Charlie Davis,43.51,Completed,East
TXN-185685,2024-12-31,Alice Brown,350.75,Completed,East
TXN-035745,2024-12-14,John Doe,10.47,Completed,East
TXN-120505,2024-12-30,Sam Wilson,390.29,Cancelled,North
TXN-188313,2024-12-24,Charlie Davis,188.4,Pending,West
TXN-016248,2024-12-23,Alice Brown,97.44,Completed,East
TXN-157115,2024-12-03,Charlie Davis,153.43,Completed,West
TXN-203393,2024-12-02,Elena Rodriguez,62.22,Completed,North
TXN-096600,2024-12-10,Elena Rodriguez,412.08,Pending,West
TXN-106004,2024-12-11,Sam Wilson,10.18,Cancelled,North
TXN-088399,2024-12-05,Sam Wilson,73.58,Completed,East
TXN-087667,2024-12-11,Sam Wilson,176.91,Pending,North
TXN-059156,2024-12-29,Charlie Davis,154.56,Pending,North
TXN-077245,2024-12-12,Jane Smith,334.9,Pending,East
TXN-076722,2024-12-04,Charlie Davis,138.12,Pending,North
TXN-080058,2024-12-16,Bob Johnson,294.73,Pending,North
TXN-033924,2024-12-11,Charlie Davis,300.45,Pending,West
TXN-033074,2024-12-10,Sam Wilson,126.51,Pending,East
TXN-061829,2024-12-31,John Doe,452.77,Pending,East
TXN-004646,2024-12-07,Sam Wilson,242.64,Pending,North
TXN-042846,2024-12-06,John Doe,194.95,Cancelled,East
TXN-078519,2024-12-04,John Doe,472.63,Pending,East
TXN-131247,2024-12-25,Jane Smith,360.08,Pending,South
TXN-200504,2024-12-14,Bob Johnson,436.88,Completed,North
TXN-081474,2024-12-03,John Doe,148.18,Pending,East
TXN-095668,2024-12-15,Elena Rodriguez,111.2,Pending,South
TXN-027940,2024-12-09,Elena Rodriguez,282.99,Pending,East
TXN-085765,2024-12-18,Sam Wilson,178.3,Pending,North
TXN-080111,2024-12-08,Elena Rodriguez,92.73,Cancelled,West
TXN-024129,2024-12-06,Charlie Davis,184.61,Completed,South
TXN-070796,2024-12-18,Bob Johnson,82.19,Cancelled,North
TXN-127689,2024-12-24,Alice Brown,376.74,Pending,South
TXN-201422,2024-12-20,Elena Rodriguez,243.68,Pending,East
TXN-133999,2024-12-19,John Doe,358.49,Pending,South
TXN-158999,2024-12-04,Bob Johnson,13.11,Pending,West
TXN-095478,2024-12-21,Alice Brown,17.17,Cancelled,East
TXN-165454,2024-12-20,Bob Johnson,200.44,Pending,West
TXN-115247,2024-12-02,Elena Rodriguez,421.44,Completed,West
TXN-152438,2024-12-24,Elena Rodriguez,70.62,Completed,West
TXN-192242,2024-12-05,John Doe,165.29,Pending,West
TXN-084119,2024-12-12,Elena Rodriguez,164.43,Cancelled,East
TXN-142623,2024-12-13,Alice Brown,447.62,Cancelled,West
TXN-167606,2024-12-17,Alice Brown,263.17,Cancelled,South
TXN-159704,2024-12-24,Alice Brown,491.6,Cancelled,East
TXN-035377,2024-12-24,Jane Smith,263.56,Completed,West
TXN-127298,2024-12-13,Jane Smith,456.88,Completed,East
TXN-046134,2024-12-16,John Doe,319.0,Pending,South
TXN-034179,2024-12-04,Alice Brown,330.08,Completed,North
TXN-067097,2024-12-31,Elena Rodriguez,293.85,Cancelled,East
TXN-136854,2024-12-15,Jane Smith,419.93,Pending,South
TXN-071430,2024-12-01,John Doe,108.79,Completed,North
TXN-152237,2024-12-29,Alice Brown,260.99,Pending,North
TXN-019716,2024-12-20,Jane Smith,174.05,Pending,East
TXN-020443,2024-12-19,Bob Johnson,60.4,Completed,North
TXN-188692,2024-12-14,Bob Johnson,158.78,Cancelled,North
TXN-012931,2024-12-10,Alice Brown,245.94,Completed,East
TXN-023495,2024-12-28,Charlie Davis,27.82,Cancelled,South
TXN-065035,2024-12-06,Alice Brown,268.44,Pending,South
TXN-091808,2024-12-17,Bob Johnson,206.77,Completed,North
TXN-125255,2024-12-05,Jane Smith,318.87,Completed,East
TXN-152142,2024-12-14,Alice Brown,158.36,Cancelled,East
TXN-186081,2024-12-09,Charlie Davis,288.6,Cancelled,North
TXN-160725,2024-12-06,Alice Brown,371.78,Cancelled,South
TXN-013884,2024-12-02,Alice Brown,124.44,Pending,East
TXN-077552,2024-12-11,John Doe,129.74,Pending,South
TXN-082591,2024-12-18,Elena Rodriguez,84.12,Completed,North
TXN-177468,2024-12-15,Alice Brown,126.09,Completed,South
TXN-012485,2024-12-22,Alice Brown,16.55,Pending,South
TXN-155592,2024-12-23,Alice Brown,95.02,Completed,East
TXN-013081,2024-12-18,John Doe,388.04,Completed,West
TXN-058371,2024-12-02,John Doe,241.43,Completed,West
TXN-055439,2024-12-26,Charlie Davis,444.25,Pending,West
TXN-158646,2024-12-11,Jane Smith,364.5,Cancelled,West
TXN-179622,2024-12-09,Alice Brown,192.09,Cancelled,South
TXN-095672,2024-12-25,Jane Smith,14.77,Pending,West
TXN-127252,2024-12-01,Charlie Davis,200.07,Cancelled,North
TXN-035862,2024-12-01,Jane Smith,349.77,Pending,South
TXN-066862,2024-12-20,Sam Wilson,202.01,Cancelled,West
TXN-147904,2024-12-17,Elena Rodriguez,281.87,Cancelled,North
TXN-177118,2024-12-13,Jane Smith,377.9,Cancelled,West
TXN-047293,2024-12-16,Charlie Davis,38.04,Cancelled,East
TXN-079358,2024-12-19,Bob Johnson,329.8,Completed,North
TXN-160789,2024-12-11,Sam Wilson,263.97,Cancelled,North
TXN-199057,2024-12-09,Jane Smith,478.78,Pending,East
TXN-033563,2024-12-05,Bob Johnson,38.59,Pending,East
TXN-014277,2024-12-17,John Doe,464.01,Completed,North
TXN-092620,2024-12-14,Jane Smith,268.51,Pending,North
TXN-084572,2024-12-28,Bob Johnson,332.18,Pending,West
TXN-020802,2024-12-21,Sam Wilson,180.09,Cancelled,West
TXN-116285,2024-12-29,Charlie Davis,217.68,Pending,North
TXN-165448,2024-12-08,Bob Johnson,437.81,Cancelled,East
TXN-014472,2024-12-09,John Doe,456.49,Pending,West
TXN-151063,2024-12-22,Elena Rodriguez,386.76,Cancelled,East
TXN-205571,2024-12-29,Alice Brown,170.9,Cancelled,West
TXN-078948,2024-12-19,Elena Rodriguez,290.49,Pending,North
TXN-069743,2024-12-30,Elena Rodriguez,382.29,Pending,East
TXN-035823,2024-12-03,Bob Johnson,337.58,Pending,South
TXN-161773,2024-12-09,Elena Rodriguez,33.89,Cancelled,East
TXN-033968,2024-12-12,Bob Johnson,101.08,Completed,East
TXN-069012,2024-12-23,Sam Wilson,222.64,Cancelled,West
TXN-095067,2024-12-13,Elena Rodriguez,334.59,Completed,West
TXN-187036,2024-12-17,Elena Rodriguez,232.33,Completed,North
TXN-099839,2024-12-26,Sam Wilson,28.29,Completed,North
TXN-150761,2024-12-24,Charlie Davis,355.05,Cancelled,West
TXN-196691,2024-12-11,Alice Brown,25.75,Completed,East
TXN-144660,2024-12-12,John Doe,104.91,Pending,North
TXN-088447,2024-12-10,Bob Johnson,29.67,Pending,East
TXN-107635,2024-12-01,Bob Johnson,431.48,Completed,West
TXN-064723,2024-12-14,Sam Wilson,331.89,Completed,South
TXN-117369,2024-12-13,Charlie Davis,436.69,Cancelled,South
TXN-046334,2024-12-27,Jane Smith,485.31,Pending,North
TXN-084661,2024-12-06,Sam Wilson,311.06,Pending,East
TXN-085837,2024-12-13,Elena Rodriguez,304.92,Cancelled,North
TXN-173712,2024-12-22,Alice Brown,132.01,Pending,North
TXN-182777,2024-12-01,Bob Johnson,410.96,Cancelled,West
TXN-130501,2024-12-04,Sam Wilson,483.33,Pending,South
TXN-044702,2024-12-14,John Doe,197.72,Pending,South
TXN-093238,2024-12-21,John Doe,419.41,Completed,East
TXN-004794,2024-12-19,Alice Brown,13.64,Pending,East
TXN-056008,2024-12-14,Elena Rodriguez,37.37,Cancelled,South
TXN-188174,2024-12-05,Sam Wilson,105.1,Completed,North
TXN-186798,2024-12-28,Jane Smith,307.26,Cancelled,West
TXN-167671,2024-12-21,Alice Brown,50.66,Cancelled,West
TXN-115136,2024-12-02,Alice Brown,447.01,Completed,North
TXN-153181,2024-12-05,John Doe,383.25,Pending,North
TXN-109572,2024-12-14,Bob Johnson,497.72,Cancelled,East
TXN-051947,2024-12-05,Sam Wilson,350.81,Pending,East
TXN-039679,2024-12-31,John Doe,27.5,Pending,West
TXN-202631,2024-12-08,Sam Wilson,245.38,Pending,West
TXN-101576,2024-12-06,Alice Brown,10.37,Completed,West
TXN-204074,2024-12-22,Sam Wilson,284.14,Cancelled,East
TXN-107424,2024-12-19,Sam Wilson,14.22,Completed,West
TXN-029978,2024-12-10,Charlie Davis,240.74,Completed,South
TXN-023513,2024-12-16,Alice Brown,126.32,Completed,West
TXN-161331,2024-12-06,Alice Brown,474.74,Pending,West
TXN-070980,2024-12-26,Charlie Davis,184.3,Cancelled,East
TXN-200783,2024-12-10,Alice Brown,195.15,Pending,North
TXN-128619,2024-12-06,John Doe,462.11,Cancelled,West
TXN-100249,2024-12-31,Alice Brown,202.14,Completed,South
TXN-110006,2024-12-11,Sam Wilson,335.55,Pending,West
TXN-166109,2024-12-12,Charlie Davis,92.71,Cancelled,North
TXN-125225,2024-12-07,Charlie Davis,422.89,Cancelled,North
TXN-172231,2024-12-15,Jane Smith,27.38,Cancelled,North
TXN-052868,2024-12-30,Alice Brown,481.92,Pending,South
TXN-052470,2024-12-09,Bob Johnson,478.07,Cancelled,West
TXN-092655,2024-12-20,Charlie Davis,109.17,Cancelled,East
TXN-043242,2024-12-28,Sam Wilson,130.34,Cancelled,North
TXN-120134,2024-12-12,Charlie Davis,52.7,Pending,East
TXN-134875,2024-12-05,Jane Smith,132.28,Completed,East
TXN-137352,2024-12-08,Bob Johnson,112.07,Pending,South
TXN-022213,2024-12-01,Sam Wilson,341.89,Cancelled,West
TXN-119014,2024-12-05,Elena Rodriguez,268.55,Completed,East
TXN-124479,2024-12-02,Bob Johnson,95.13,Pending,South
TXN-183113,2024-12-08,Jane Smith,328.28,Cancelled,East
TXN-064241,2024-12-22,Charlie Davis,370.21,Cancelled,East
TXN-003216,2024-12-14,Bob Johnson,78.52,Completed,West
TXN-175024,2024-12-19,Elena Rodriguez,411.85,Cancelled,East
TXN-095084,2024-12-06,Sam Wilson,201.3,Pending,South
TXN-076477,2024-12-28,Alice Brown,77.3,Completed,East
TXN-145863,2024-12-18,Alice Brown,315.7,Pending,North
TXN-174713,2024-12-21,John Doe,43.12,Completed,South
TXN-199427,2024-12-19,Elena Rodriguez,82.82,Pending,North
TXN-051469,2024-12-02,John Doe,472.28,Completed,South
TXN-033675,2024-12-07,Alice Brown,371.74,Cancelled,South
TXN-063662,2024-12-23,John Doe,484.34,Completed,East
TXN-117901,2024-12-09,Charlie Davis,43.06,Cancelled,West
TXN-019671,2024-12-18,Elena Rodriguez,290.86,Cancelled,North
TXN-176204,2024-12-24,Sam Wilson,472.33,Completed,East
TXN-071268,2024-12-08,Bob Johnson,303.64,Pending,West
TXN-017119,2024-12-20,Sam Wilson,110.21,Completed,North
TXN-160547,2024-12-04,Sam Wilson,44.19,Cancelled,North
TXN-079009,2024-12-10,Elena Rodriguez,257.02,Completed,North
TXN-045400,2024-12-13,Sam Wilson,113.96,Completed,West
TXN-154128,2024-12-26,Charlie Davis,309.55,Cancelled,West
TXN-145013,2024-12-22,Charlie Davis,319.69,Cancelled,South
TXN-187854,2024-12-29,John Doe,423.28,Cancelled,West
TXN-183060,2024-12-03,Bob Johnson,315.91,Pending,North
TXN-070782,2024-12-13,Jane Smith,371.01,Completed,South
TXN-104339,2024-12-24,Alice Brown,96.07,Completed,East
TXN-040241,2024-12-02,Alice Brown,134.11,Pending,North
TXN-055653,2024-12-31,Charlie Davis,131.69,Cancelled,West
TXN-010672,2024-12-22,Elena Rodriguez,428.64,Pending,East
TXN-023516,2024-12-30,Bob Johnson,228.09,Completed,South
TXN-201147,2024-12-21,John Doe,137.59,Pending,West
TXN-130487,2024-12-28,Jane Smith,146.29,Pending,North
TXN-130655,2024-12-26,Charlie Davis,257.82,Cancelled,North
TXN-141603,2024-12-09,Alice Brown,284.0,Cancelled,East
TXN-134271,2024-12-29,Bob Johnson,252.46,Completed,West
TXN-112767,2024-12-10,John Doe,17.36,Pending,South
TXN-046370,2024-12-03,Charlie Davis,423.46,Completed,West
TXN-152542,2024-12-25,Sam Wilson,103.43,Cancelled,West
TXN-140885,2024-12-18,John Doe,300.04,Completed,North
TXN-095784,2024-12-28,Charlie Davis,26.29,Pending,North
TXN-183436,2024-12-14,Charlie Davis,233.4,Completed,West
TXN-090712,2024-12-04,Bob Johnson,272.23,Pending,South
TXN-192388,2024-12-11,Bob Johnson,278.66,Cancelled,East
TXN-120501,2024-12-14,John Doe,253.23,Completed,West
TXN-033219,2024-12-13,John Doe,469.69,Cancelled,East
TXN-021593,2024-12-08,Alice Brown,427.09,Completed,South
